contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	16136493	16138356	ATMYB122	AL2G33980	AL2G33980.t1	1387	1386	0	0	0	0	0	0	0	0
2	16143063	16144369	SOT18	AL2G34000	AL2G34000.t1	1311	1307	608	734	2480	2480	0	0	3088	3214
2	16144413	16145738	SOT16	AL2G34010	AL2G34010.t1	1325	1326	1314	1478	868	868	0	0	2182	2346
2	16146698	16148628	CYP78A10	AL2G34020	AL2G34020.t1	1865	1826	0	0	0	0	0	0	0	0
2	16153661	16155618	-	AL2G34030	AL2G34030.t1	1958	1958	14	26	228	228	0	0	242	254
2	16157083	16160037	-	AL2G34040	AL2G34040.t1	1238	1238	0	0	150	150	0	0	150	150
2	16160543	16164000	-	AL2G34050	AL2G34050.t1	2072	2073	70	38	28	28	0	0	98	66
2	16168936	16173913	-	AL2G34060	AL2G34060.t1	4078	4081	512	180	390	390	0	0	902	570
2	16208176	16211002	-	AL2G34090	AL2G34090.t1	1403	1403	150	148	1798	1798	4	4	1952	1950
2	16211008	16212481	-	AL2G34100	AL2G34100.t1	1299	1298	0	0	0	0	0	0	0	0
2	16212766	16215247	GR-RBP5	AL2G34110	AL2G34110.t1	1228	1224	1412	1078	2386	2386	0	0	3798	3464
2	16215536	16218400	-	AL2G34120	AL2G34120.t1	1410	1410	22	24	278	278	8	8	308	310
2	16218466	16220864	-	AL2G34130	AL2G34130.t1	2207	2206	266	298	1056	1056	0	0	1322	1354
2	16221037	16226151	PUR4	AL2G34140	AL2G34140.t1	4596	4595	768	850	1196	1196	0	0	1964	2046
2	16226500	16227871	-	AL2G34150	AL2G34150.t1	674	671	20	16	15916	15916	0	0	15936	15932
2	16228076	16230530	-	AL2G34160	AL2G34160.t1	1268	1268	580	306	44	44	0	0	624	350
2	16228076	16230530	ATHSP101	AL2G34160	AL2G34160.t1	1268	1268	580	306	44	44	0	0	624	350
2	16230544	16234191	ATHSP101	AL2G34170	AL2G34170.t1	3125	3125	386	490	132	132	0	0	518	622
2	16234706	16237130	-	AL2G34180	AL2G34180.t1	1500	1522	354	646	240	240	0	0	594	886
2	16237300	16241421	-	AL2G34190	AL2G34190.t1	2545	2542	280	308	386	386	0	0	666	694
2	16242399	16245911	-	AL2G34200	AL2G34200.t1	2941	2941	2	4	1164	1164	0	0	1166	1168
2	16249326	16253144	-	AL2G34210	AL2G34210.t1	3569	3569	182	38	226	226	0	0	408	264
2	16249326	16253144	-	AL2G34210	AL2G34210.t1	3569	3569	182	38	226	226	0	0	408	264
2	16253173	16254371	-	AL2G34220	AL2G34220.t1	1047	1047	56	60	246	246	4	4	306	310
2	16254676	16256503	XXT5	AL2G34230	AL2G34230.t1	1839	1828	666	864	1654	1654	4	4	2324	2522
2	16256513	16258881	-	AL2G34240	AL2G34240.t1	1833	1833	128	152	292	292	4	4	424	448
2	16258976	16260416	-	AL2G34250	AL2G34250.t1	1441	1441	8	20	12	12	0	0	20	32
2	16260626	16262950	-	AL2G34260	AL2G34260.t1	1043	1043	168	180	398	398	12	12	578	590
2	16262954	16265041	FUT3	AL2G34270	AL2G34270.t1	1905	1913	6	168	400	400	32	32	438	600
2	16278536	16280560	MYB95	AL2G34280	AL2G34280.t1	1154	1157	168	722	326	326	0	0	494	1048
2	16285028	16287301	-	AL2G34290	AL2G34290.t1	1160	1160	2	0	38	38	0	0	40	38
2	16289186	16290888	-	AL2G34300	AL2G34300.t1	905	905	0	0	2	2	0	0	2	2
2	16294816	16296490	-	AL2G34310	AL2G34310.t1	1675	1671	310	416	554	554	8	0	872	970
2	16296493	16297391	-	AL2G34320	AL2G34320.t1	900	898	396	404	118	122	16	16	530	542
2	16299526	16300199	-	AL2G34330	AL2G34330.t1	488	487	106	80	92	92	0	0	198	172
2	16300497	16302351	-	AL2G34340	AL2G34340.t1	1353	1349	66	82	194	194	0	0	260	276
2	16306506	16308380	-	AL2G34350	AL2G34350.t1	1666	1663	2948	1482	8472	8472	0	0	11420	9954
2	16308407	16309791	-	AL2G34360	AL2G34360.t1	1123	1123	0	0	8	8	0	0	8	8
2	16308407	16309791	-	AL2G34360	AL2G34360.t1	1123	1123	0	0	8	8	0	0	8	8
2	16310092	16312161	-	AL2G34370	AL2G34370.t1	1482	1482	0	0	50	50	0	0	50	50
2	16313460	16314131	ATBS1	AL2G34380	AL2G34380.t1	581	585	0	2	0	0	0	0	0	2
2	16322846	16325276	-	AL2G34390	AL2G34390.t1	1853	1853	364	344	1768	1768	0	0	2132	2112
2	16325478	16326871	ATHVA22A	AL2G34400	AL2G34400.t1	821	821	0	0	0	0	4124	4124	4124	4124
2	16325478	16326871	ATHVA22A	AL2G34400	AL2G34400.t2	912	912	0	0	104	104	4124	4124	4228	4228
2	16327154	16329731	-	AL2G34410	AL2G34410.t1	1256	1247	22	0	356	234	308	308	686	542
2	16327154	16329731	-	AL2G34410	AL2G34410.t2	1259	1247	42	0	356	234	308	308	706	542
2	16330046	16331784	CYP98A8	AL2G34420	AL2G34420.t1	1739	1735	2	0	42	42	0	0	44	42
2	16333186	16334730	CYP98A9	AL2G34440	AL2G34440.t1	1545	1545	4	2	0	0	0	0	4	2
2	16333186	16334730	NRP1	AL2G34440	AL2G34440.t1	1545	1545	4	2	0	0	0	0	4	2
2	16334737	16337201	NRP1	AL2G34450	AL2G34450.t1	1134	1134	704	782	2616	2616	0	0	3320	3398
2	16337696	16340689	-	AL2G34470	AL2G34470.t1	2994	2989	34	50	4	4	0	0	38	54
2	16340819	16341921	ATGSTU10	AL2G34480	AL2G34480.t1	1025	997	160	64	22	22	0	0	182	86
2	16342111	16345211	-	AL2G34490	AL2G34490.t1	3101	3100	56	74	6	6	0	0	62	80
2	16348156	16348894	-	AL2G34510	AL2G34510.t1	739	739	0	0	0	0	0	0	0	0
2	16348976	16353370	-	AL2G34520	AL2G34520.t1	3448	3458	636	452	482	482	0	0	1118	934
2	16369819	16371961	ATY13	AL2G34540	AL2G34540.t1	1549	1540	30	52	648	648	0	0	678	700
2	16376915	16377524	MIF1	AL2G34550	AL2G34550.t1	610	610	48	100	334	334	48	48	430	482
2	16386009	16386793	-	AL2G34560	AL2G34560.t1	605	605	0	16	486	486	0	0	486	502
2	16387069	16388975	-	AL2G34570	AL2G34570.t1	1824	1824	14	0	542	542	0	0	556	542
2	16388980	16392404	IQD31	AL2G34580	AL2G34580.t1	2146	2151	1854	2236	2082	2074	16	16	3952	4326
2	16393529	16395543	NUZ	AL2G34590	AL2G34590.t1	1195	1197	28	20	168	168	0	0	196	188
2	16405309	16409039	EDS16	AL2G34600	AL2G34600.t1	1924	1924	228	336	856	856	0	0	1084	1192
2	16411219	16414802	QKY	AL2G34610	AL2G34610.t1	3611	3605	448	498	1582	1582	4	4	2034	2084
2	16415029	16416184	-	AL2G34620	AL2G34620.t1	798	797	802	758	1082	1082	0	0	1884	1840
2	16416219	16418884	-	AL2G34630	AL2G34630.t1	2028	2029	238	276	412	460	0	8	650	744
2	16416219	16418884	CPK30	AL2G34630	AL2G34630.t1	2028	2029	238	276	412	460	0	8	650	744
2	16423479	16427293	-	AL2G34640	AL2G34640.t1	3387	3423	70	72	600	600	0	0	670	672
2	16427335	16432724	-	AL2G34650	AL2G34650.t1	3974	3974	0	2	14	14	0	0	14	16
2	16434079	16436387	-	AL2G34660	AL2G34660.t1	1935	1943	60	40	166	166	0	0	226	206
2	16437079	16440153	-	AL2G34670	AL2G34670.t1	2342	2342	38	36	1496	1496	0	0	1534	1532
2	16440155	16443384	-	AL2G34680	AL2G34680.t1	2461	2460	276	380	778	778	0	0	1054	1158
2	16446619	16451355	BOR5	AL2G34690	AL2G34690.t1	2531	2537	0	0	6	6	0	0	6	6
2	16451542	16452384	-	AL2G34700	AL2G34700.t1	843	843	0	0	0	0	0	0	0	0
2	16453082	16455214	-	AL2G34710	AL2G34710.t1	2038	2037	0	0	0	0	0	0	0	0
2	16455657	16457184	-	AL2G34720	AL2G34720.t1	1194	1191	2814	2266	4054	4058	8	8	6876	6332
2	16458657	16462404	PTAC2	AL2G34730	AL2G34730.t1	3261	3262	126	240	666	666	0	0	792	906
2	16458657	16462404	-	AL2G34730	AL2G34730.t1	3261	3262	126	240	666	666	0	0	792	906
2	16463229	16465974	-	AL2G34740	AL2G34740.t1	1577	1578	250	310	212	212	0	0	462	522
2	16467899	16469389	-	AL2G34750	AL2G34750.t1	1162	1162	36	6	46	46	0	0	82	52
2	16470289	16472004	-	AL2G34760	AL2G34760.t1	1175	1169	268	340	48	48	0	0	316	388
2	16470289	16472004	NDH-O	AL2G34760	AL2G34760.t1	1175	1169	268	340	48	48	0	0	316	388
2	16472333	16473754	ARR15	AL2G34770	AL2G34770.t1	959	980	120	164	338	338	0	0	458	502
2	16474409	16476323	OTP43	AL2G34780	AL2G34780.t1	1919	1915	70	102	94	94	0	0	164	196
2	16476339	16479534	-	AL2G34790	AL2G34790.t1	1793	1780	1098	688	1292	1292	0	0	2390	1980
2	16479865	16483624	ALDH10A8	AL2G34800	AL2G34800.t1	1783	1784	414	958	3880	3880	0	0	4294	4838
2	16484199	16485319	-	AL2G34810	AL2G34810.t1	1030	1027	0	0	2	2	0	0	2	2
2	16486859	16487756	ORA47	AL2G34820	AL2G34820.t1	898	898	6	6	12	12	0	0	18	18
2	16488809	16490072	-	AL2G34830	AL2G34830.t1	1108	1107	588	418	1588	1588	8	8	2184	2014
2	16491304	16493044	JAZ2	AL2G34840	AL2G34840.t1	1143	1143	2456	2980	4706	4702	0	0	7162	7682
2	16495577	16499774	FAB1	AL2G34850	AL2G34850.t1	2201	2204	66	70	3456	3456	0	0	3522	3526
2	16501189	16502674	RPS9	AL2G34860	AL2G34860.t1	887	887	172	130	3424	3424	8	8	3604	3562
2	16503559	16504514	-	AL2G34870	AL2G34870.t1	803	803	0	0	2	2	0	0	2	2
2	16506719	16508013	-	AL2G34880	AL2G34880.t1	1206	1185	30	10	36	36	0	0	66	46
2	16508089	16513164	ARC3	AL2G34890	AL2G34890.t1	2445	2445	148	186	876	876	0	0	1024	1062
2	16514849	16517386	LPAT4	AL2G34900	AL2G34900.t1	1374	1374	116	142	218	218	0	0	334	360
2	16518409	16519456	ATLP-3	AL2G34910	AL2G34910.t1	913	913	10	0	6	6	0	0	16	6
2	16529334	16530034	-	AL2G34920	AL2G34920.t1	618	618	0	0	6	6	0	0	6	6
2	16531859	16532988	PR5	AL2G34930	AL2G34930.t1	977	977	1616	6	5864	5864	0	0	7480	5870
2	16534709	16535893	-	AL2G34940	AL2G34940.t1	988	988	16	4	14	14	0	0	30	18
2	16535975	16538364	-	AL2G34950	AL2G34950.t1	1136	1118	304	238	628	628	0	0	932	866
2	16542336	16544360	BZR1	AL2G34970	AL2G34970.t1	1609	1609	0	0	3238	3238	28	28	3266	3266
2	16544389	16546361	BZR1	AL2G34980	AL2G34980.t1	1250	1250	10	10	212	212	0	0	222	222
2	16547642	16550571	JAC1	AL2G34990	AL2G34990.t1	2201	2203	0	0	26	18	98	98	124	116
2	16547642	16550571	JAC1	AL2G34990	AL2G34990.t2	2189	2191	0	0	26	18	98	98	124	116
2	16550644	16552681	RRA2	AL2G35000	AL2G35000.t1	1803	1799	34	4	42	42	0	0	76	46
2	16555390	16557261	RRA1	AL2G35010	AL2G35010.t1	1422	1422	90	58	134	134	0	0	224	192
2	16558094	16558801	-	AL2G35020	AL2G35020.t1	585	588	10	12	14	14	0	0	24	26
2	16558958	16560961	CYP721A1	AL2G35030	AL2G35030.t1	1687	1686	190	160	1044	1044	0	0	1234	1204
2	16561052	16563261	-	AL2G35040	AL2G35040.t1	2207	2210	466	538	246	246	4	4	716	788
2	16563348	16567521	-	AL2G35050	AL2G35050.t1	2799	2798	64	82	258	258	0	0	322	340
2	16577336	16579622	-	AL2G35060	AL2G35060.t1	1480	1479	2	0	2	2	0	0	4	2
2	16579896	16581150	-	AL2G35070	AL2G35070.t1	1253	1239	48	80	12	12	0	0	60	92
2	16581206	16583579	-	AL2G35080	AL2G35080.t1	1424	1424	548	328	1448	1448	0	0	1996	1776
2	16583618	16586581	-	AL2G35090	AL2G35090.t1	1890	1889	412	640	744	748	0	0	1156	1388
2	16587296	16588016	-	AL2G35100	AL2G35100.t1	718	721	668	1204	34	34	0	0	702	1238
2	16588251	16591371	-	AL2G35110	AL2G35110.t1	2354	2343	788	770	1266	1266	0	0	2054	2036
2	16591616	16596914	-	AL2G35120	AL2G35120.t1	2461	2460	368	536	1172	1172	0	0	1540	1708
2	16597217	16600971	-	AL2G35130	AL2G35130.t1	2061	2069	80	66	1674	1674	2	2	1756	1742
2	16604593	16605191	-	AL2G35140	AL2G35140.t1	464	464	0	0	10	10	0	0	10	10
2	16606136	16608602	-	AL2G35150	AL2G35150.t1	1638	1630	486	354	538	538	0	0	1024	892
2	16613616	16615240	AtHB33	AL2G35160	AL2G35160.t1	1548	1550	280	352	2000	2000	0	0	2280	2352
2	16617118	16618221	ATRL6	AL2G35170	AL2G35170.t1	413	413	0	0	2	2	0	0	2	2
2	16623948	16625121	DHAR2	AL2G35200	AL2G35200.t1	904	878	830	640	1584	1584	0	0	2414	2224
2	16625896	16627576	-	AL2G35210	AL2G35210.t1	1223	1206	4440	3656	862	866	0	0	5302	4522
2	16627846	16629454	-	AL2G35220	AL2G35220.t1	1263	1277	218	402	122	118	4	4	344	524
2	16629460	16631251	-	AL2G35230	AL2G35230.t1	1140	1143	90	78	30	30	0	0	120	108
2	16634546	16640215	AUL1	AL2G35240	AL2G35240.t2	4988	4993	0	0	1120	1122	1654	1654	2774	2776
2	16634546	16640215	OTC	AL2G35240	AL2G35240.t2	4988	4993	0	0	1120	1122	1654	1654	2774	2776
2	16634546	16640215	AUL1	AL2G35240	AL2G35240.t1	4991	4996	4	12	1120	1122	1654	1654	2778	2788
2	16634546	16640215	OTC	AL2G35240	AL2G35240.t1	4991	4996	4	12	1120	1122	1654	1654	2778	2788
2	16640353	16644011	OTC	AL2G35250	AL2G35250.t1	2273	2271	1660	1874	632	644	10	8	2302	2526
2	16640353	16644011	-	AL2G35250	AL2G35250.t1	2273	2271	1660	1874	632	644	10	8	2302	2526
2	16645847	16648811	-	AL2G35270	AL2G35270.t1	1566	1560	92	96	244	248	4	4	340	348
2	16648916	16649787	emb2184	AL2G35280	AL2G35280.t1	818	816	1268	1134	550	546	2	4	1820	1684
2	16652026	16653380	-	AL2G35290	AL2G35290.t1	1356	1352	30	46	6	6	0	0	36	52
2	16653697	16657131	-	AL2G35300	AL2G35300.t1	2186	2185	722	674	1716	1716	0	0	2438	2390
2	16658408	16661011	ATBBD1	AL2G35310	AL2G35310.t1	1462	1449	336	506	2154	2154	12	0	2502	2660
2	16671946	16673097	-	AL2G35330	AL2G35330.t1	1151	1149	1108	1814	2282	2278	0	0	3390	4092
2	16671946	16673097	AtbZIP44	AL2G35330	AL2G35330.t1	1151	1149	1108	1814	2282	2278	0	0	3390	4092
2	16675616	16676594	-	AL2G35340	AL2G35340.t1	846	829	116	76	178	178	20	20	314	274
2	16678286	16681256	-	AL2G35350	AL2G35350.t1	2008	2008	490	558	1226	1230	0	0	1716	1788
2	16681277	16684051	BLH3	AL2G35360	AL2G35360.t1	2028	2027	948	856	842	894	0	6	1790	1756
2	16687156	16689284	-	AL2G35370	AL2G35370.t1	1765	1762	80	96	1028	1028	0	0	1108	1124
2	16689376	16691323	-	AL2G35380	AL2G35380.t1	1364	1364	0	0	0	0	0	0	0	0
2	16691368	16692891	BLH11	AL2G35390	AL2G35390.t1	982	984	2	0	10	10	0	0	12	10
2	16699656	16701322	CKX5	AL2G35400	AL2G35400.t1	1046	1055	0	0	102	96	870	870	972	966
2	16699656	16701322	CKX5	AL2G35400	AL2G35400.t2	741	750	0	0	84	78	870	870	954	948
2	16701327	16704601	CKX5	AL2G35410	AL2G35410.t1	2066	2066	78	64	214	214	0	0	292	278
2	16718845	16720029	-	AL2G35430	AL2G35430.t1	1185	1187	174	220	348	348	0	0	522	568
2	16720845	16722296	ATPUP15	AL2G35440	AL2G35440.t1	1377	1376	4	0	0	0	0	0	4	0
2	16723893	16725060	-	AL2G35450	AL2G35450.t1	751	751	26	0	198	198	0	0	224	198
2	16726355	16727489	-	AL2G35460	AL2G35460.t1	943	984	0	0	0	0	0	0	0	0
2	16729675	16730854	-	AL2G35470	AL2G35470.t1	1180	1180	0	2	38	38	0	0	38	40
2	16731686	16734040	WAT1	AL2G35480	AL2G35480.t1	1718	1718	4154	4782	33966	33974	26	32	38146	38788
2	16740395	16742983	-	AL2G35490	AL2G35490.t1	2023	2023	0	0	0	0	0	0	0	0
2	16741787	16742983	-	AL2G35490	AL2G35490.t2	1055	1055	0	0	0	0	0	0	0	0
2	16745144	16746840	-	AL2G35500	AL2G35500.t1	1071	1071	160	168	1190	1194	342	342	1692	1704
2	16746230	16751400	-	AL2G35510	AL2G35510.t1	1750	1750	10	8	200	200	342	342	552	550
2	16746230	16751400	SRS5	AL2G35510	AL2G35510.t1	1750	1750	10	8	200	200	342	342	552	550
2	16774185	16775769	STH2	AL2G35520	AL2G35520.t2	1494	1491	48	40	3074	2068	5732	5750	8854	7858
2	16774185	16775769	STH2	AL2G35520	AL2G35520.t1	1239	1236	0	0	2718	1712	5728	5746	8446	7458
2	16777689	16778610	-	AL2G35530	AL2G35530.t1	921	922	60	16	40	40	0	0	100	56
2	16780029	16782220	-	AL2G35540	AL2G35540.t1	1194	1194	424	168	2878	2878	30	30	3332	3076
2	16787675	16788359	-	AL2G35560	AL2G35560.t1	685	685	26	12	24	24	0	0	50	36
2	16798621	16799560	-	AL2G35570	AL2G35570.t1	940	947	86	132	72	68	0	0	158	200
2	16808365	16809339	-	AL2G35580	AL2G35580.t1	701	701	0	2	6	6	4	4	10	12
2	16810785	16811651	-	AL2G35590	AL2G35590.t1	609	606	12	50	8	4	4	2	24	56
2	16813721	16815470	-	AL2G35600	AL2G35600.t1	1753	1750	4	6	20	20	0	0	24	26
2	16818435	16819799	AVA-P4	AL2G35610	AL2G35610.t2	777	780	0	0	1262	1328	2798	2798	4060	4126
2	16818435	16819799	AVA-P4	AL2G35610	AL2G35610.t1	1285	1287	58	56	1268	1334	2798	2798	4124	4188
2	16821109	16824740	-	AL2G35620	AL2G35620.t1	3632	3632	144	416	338	338	0	0	482	754
2	16825845	16832899	-	AL2G35640	AL2G35640.t1	3533	3514	832	818	1574	1582	14	20	2420	2420
2	16832929	16834510	-	AL2G35650	AL2G35650.t1	818	818	262	378	406	406	0	0	668	784
2	16834856	16837270	AtGH9B7	AL2G35660	AL2G35660.t1	2001	2012	1128	926	3400	3392	8	8	4536	4326
2	16838378	16839520	-	AL2G35670	AL2G35670.t1	716	697	242	128	548	548	0	0	790	676
2	16839935	16841377	HVA22G	AL2G35680	AL2G35680.t1	727	726	6	14	24	24	0	0	30	38
2	16848315	16850847	-	AL2G35690	AL2G35690.t1	1608	1607	254	282	1014	1014	28	28	1296	1324
2	16853795	16854350	-	AL2G35700	AL2G35700.t1	556	556	0	0	0	0	0	0	0	0
2	16854466	16855360	-	AL2G35710	AL2G35710.t1	806	802	82	34	64	56	0	0	146	90
2	16855778	16859360	-	AL2G35720	AL2G35720.t1	2329	2321	4	6	756	848	1894	2166	2654	3020
2	16855778	16859360	-	AL2G35720	AL2G35720.t2	2308	2300	0	0	724	816	1894	2166	2618	2982
2	16865447	16866280	GASA1	AL2G35740	AL2G35740.t1	635	635	1804	8070	7936	7940	24	24	9764	16034
2	16871128	16872987	-	AL2G35750	AL2G35750.t1	1207	1204	238	988	1074	1078	10	10	1322	2076
2	16874982	16876264	-	AL2G35760	AL2G35760.t1	902	889	30	42	2	2	0	0	32	44
2	16876276	16878767	TUB1	AL2G35770	AL2G35770.t1	1695	1692	1252	730	2662	2670	0	8	3914	3408
2	16880134	16882957	sks18	AL2G35780	AL2G35780.t1	2044	2044	0	0	0	0	0	0	0	0
2	16885012	16887139	-	AL2G35790	AL2G35790.t1	1542	1542	2650	3442	4464	4460	0	0	7114	7902
2	16887902	16889300	-	AL2G35800	AL2G35800.t1	1151	1154	180	146	164	156	0	0	344	302
2	16889407	16892847	CLV1	AL2G35810	AL2G35810.t1	3356	3359	1158	1190	2138	2134	0	0	3296	3324
2	16895872	16896594	-	AL2G35820	AL2G35820.t1	723	723	0	0	0	0	0	0	0	0
2	16900582	16901113	-	AL2G35830	AL2G35830.t1	532	532	11062	4266	64	64	0	0	11126	4330
2	16904602	16905160	LCR67	AL2G35840	AL2G35840.t1	453	457	20	22	38	38	0	0	58	60
2	16907842	16909776	ARAC5	AL2G35850	AL2G35850.t1	1101	1102	926	1230	2562	2582	8	12	3496	3824
2	16909855	16916387	VPS35B	AL2G35860	AL2G35860.t1	2845	2847	248	244	1834	1834	0	0	2082	2078
2	16916613	16918307	-	AL2G35870	AL2G35870.t2	1549	1555	156	78	1896	1512	474	474	2526	2064
2	16916613	16918307	-	AL2G35870	AL2G35870.t1	1216	1216	0	0	1834	1450	474	474	2308	1924
2	16918802	16919647	-	AL2G35880	AL2G35880.t1	770	768	0	0	0	0	0	0	0	0
2	16924912	16926896	-	AL2G35890	AL2G35890.t1	1370	1370	112	178	30	30	0	0	142	208
2	16928652	16931041	-	AL2G35900	AL2G35900.t2	1375	1375	0	0	28	60	66	66	94	126
2	16928652	16931041	-	AL2G35900	AL2G35900.t1	1381	1381	2	0	28	60	66	66	96	126
2	16935682	16937801	-	AL2G35910	AL2G35910.t1	1280	1280	136	188	1274	1274	0	0	1410	1462
2	16938222	16940126	-	AL2G35920	AL2G35920.t1	1316	1317	0	0	4	4	0	0	4	4
2	16942382	16944283	-	AL2G35930	AL2G35930.t1	1475	1475	0	0	0	0	0	0	0	0
2	16945052	16947027	EXL6	AL2G35940	AL2G35940.t1	1254	1254	0	0	0	0	0	0	0	0
2	16948332	16951342	EXL6	AL2G35950	AL2G35950.t1	1806	1806	0	0	0	0	0	0	0	0
2	16954102	16955299	-	AL2G35960	AL2G35960.t1	878	888	4960	6504	7808	7808	0	0	12768	14312
2	16955742	16957877	-	AL2G35970	AL2G35970.t1	1934	1934	262	64	62	62	4	4	328	130
2	16958111	16959077	-	AL2G35990	AL2G35990.t1	575	572	0	0	0	0	0	0	0	0
2	16961605	16963327	-	AL2G36000	AL2G36000.t1	1035	1035	30	40	586	586	0	0	616	626
2	16963463	16966267	-	AL2G36010	AL2G36010.t1	1819	1820	54	180	5090	5090	0	0	5144	5270
2	16966503	16969207	-	AL2G36030	AL2G36030.t1	1588	1606	334	90	3980	3984	538	538	4852	4612
2	16970579	16972437	-	AL2G36040	AL2G36040.t2	1122	1120	0	0	258	188	3710	3706	3968	3894
2	16970579	16972437	-	AL2G36040	AL2G36040.t1	1032	1030	0	0	248	178	3674	3672	3922	3850
2	16972552	16975879	-	AL2G36050	AL2G36050.t1	1825	1826	1540	1700	3676	3672	12	12	5228	5384
2	16976402	16979278	CPK29	AL2G36060	AL2G36060.t1	1832	1849	212	216	206	206	0	0	418	422
2	16979342	16981606	CPK29	AL2G36070	AL2G36070.t1	1482	1482	162	108	42	42	0	0	204	150
2	16981613	16982507	EMB1793	AL2G36080	AL2G36080.t1	894	894	248	242	122	122	0	0	370	364
2	16983141	16983967	-	AL2G36100	AL2G36100.t1	641	661	30	22	2	2	0	0	32	24
2	16985042	16986208	-	AL2G36110	AL2G36110.t1	1167	1168	0	24	84	84	0	0	84	108
2	16986483	16988087	ATCDSP32	AL2G36120	AL2G36120.t1	1182	1182	0	302	862	862	0	0	862	1164
2	16989314	16990697	SMT3	AL2G36130	AL2G36130.t1	1384	1386	336	752	368	384	0	0	704	1136
2	16995899	16996757	PETE1	AL2G36140	AL2G36140.t1	859	859	2	6	2328	2328	0	0	2330	2334
2	16996848	16999437	-	AL2G36150	AL2G36150.t1	1384	1385	8	0	18	18	0	0	26	18
2	17000615	17002467	-	AL2G36160	AL2G36160.t1	1738	1731	146	144	164	164	0	0	310	308
2	17003222	17006119	ATAMY2	AL2G36170	AL2G36170.t1	1633	1629	54	38	1864	1864	0	0	1918	1902
2	17014392	17018216	-	AL2G36190	AL2G36190.t1	2578	2578	520	554	2144	2144	0	0	2664	2698
2	17014392	17018216	-	AL2G36190	AL2G36190.t1	2578	2578	520	554	2144	2144	0	0	2664	2698
2	17018218	17019077	-	AL2G36200	AL2G36200.t1	698	698	0	0	2	2	0	0	2	2
2	17018218	17019077	-	AL2G36200	AL2G36200.t1	698	698	0	0	2	2	0	0	2	2
2	17021687	17024377	ECH2	AL2G36210	AL2G36210.t1	1163	1163	412	350	2640	2636	0	0	3052	2986
2	17024891	17028127	sks5	AL2G36220	AL2G36220.t1	1953	1953	670	766	4216	4216	12	12	4898	4994
2	17030402	17032847	-	AL2G36230	AL2G36230.t1	1353	1362	74	56	388	388	12	12	474	456
2	17033316	17034177	ERD14	AL2G36240	AL2G36240.t2	880	922	30	24	12576	8238	37630	37632	50236	45894
2	17033316	17034177	ERD14	AL2G36240	AL2G36240.t1	791	833	0	0	12076	7738	37626	37628	49702	45366
2	17036492	17037962	-	AL2G36250	AL2G36250.t1	989	989	102	128	120	124	0	0	222	252
2	17040282	17040871	-	AL2G36260	AL2G36260.t1	590	590	0	0	0	0	0	0	0	0
2	17041052	17042581	-	AL2G36270	AL2G36270.t1	600	600	3498	2096	8826	8822	0	0	12324	10918
2	17042832	17043727	-	AL2G36280	AL2G36280.t1	896	893	0	0	0	0	0	0	0	0
2	17046250	17047261	-	AL2G36290	AL2G36290.t1	1012	1012	0	0	36	36	0	0	36	36
2	17048633	17049521	-	AL2G36300	AL2G36300.t1	889	889	0	0	0	0	0	0	0	0
2	17055677	17057371	-	AL2G36310	AL2G36310.t1	1057	1058	74	2	274	274	0	0	348	276
2	17059524	17060641	-	AL2G36320	AL2G36320.t1	1118	1118	12	6	6	6	0	0	18	12
2	17060241	17065751	-	AL2G36330	AL2G36330.t2	1701	1701	0	0	2	6	38	38	40	44
2	17060241	17065751	-	AL2G36330	AL2G36330.t2	1701	1701	0	0	2	6	38	38	40	44
2	17063118	17065751	-	AL2G36330	AL2G36330.t1	1504	1504	0	0	6	10	38	38	44	48
2	17063118	17065751	-	AL2G36330	AL2G36330.t1	1504	1504	0	0	6	10	38	38	44	48
2	17066926	17069797	DWA2	AL2G36340	AL2G36340.t1	1328	1328	226	202	512	512	0	0	738	714
2	17069815	17073451	DWA2	AL2G36350	AL2G36350.t1	2241	2241	156	236	1136	1136	8	8	1300	1380
2	17069815	17073451	-	AL2G36350	AL2G36350.t1	2241	2241	156	236	1136	1136	8	8	1300	1380
2	17074451	17079581	-	AL2G36360	AL2G36360.t1	2906	2906	96	114	728	728	4	4	828	846
2	17080151	17082271	-	AL2G36370	AL2G36370.t1	1781	1781	0	0	0	0	0	0	0	0
2	17082806	17085670	-	AL2G36380	AL2G36380.t1	2693	2693	0	0	0	0	0	0	0	0
2	17083336	17085670	-	AL2G36380	AL2G36380.t3	2250	2250	0	0	0	0	0	0	0	0
2	17084936	17085670	-	AL2G36380	AL2G36380.t2	650	650	0	0	0	0	0	0	0	0
2	17086016	17087669	SmD3	AL2G36390	AL2G36390.t1	789	789	0	0	1288	1288	0	0	1288	1288
2	17087675	17088481	-	AL2G36400	AL2G36400.t1	484	515	0	0	704	1676	1020	1020	1724	2696
2	17087675	17088481	-	AL2G36400	AL2G36400.t2	499	530	454	992	2068	3040	1024	1024	3546	5056
2	17089229	17092001	CYCB2;4	AL2G36410	AL2G36410.t1	1694	1700	80	114	872	872	0	0	952	986
2	17092746	17095906	-	AL2G36420	AL2G36420.t1	2863	2871	494	390	1168	1168	0	0	1662	1558
