contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	16237300	16241421	-	AL2G34190	AL2G34190.t1	2546	2542	206	240	454	454	0	0	660	694
2	16242399	16245911	-	AL2G34200	AL2G34200.t1	2941	2941	6	10	1454	1454	4	4	1464	1468
2	16249326	16253144	-	AL2G34210	AL2G34210.t1	3569	3569	70	18	140	140	0	0	210	158
2	16249326	16253144	-	AL2G34210	AL2G34210.t1	3569	3569	70	18	140	140	0	0	210	158
2	16253173	16254371	-	AL2G34220	AL2G34220.t1	1047	1047	24	42	346	346	0	0	370	388
2	16254676	16256503	XXT5	AL2G34230	AL2G34230.t1	1839	1828	1178	1350	3044	3044	0	0	4222	4394
2	16256513	16258881	-	AL2G34240	AL2G34240.t1	1833	1833	176	208	442	442	0	0	618	650
2	16258976	16260416	-	AL2G34250	AL2G34250.t1	1441	1441	16	18	42	42	0	0	58	60
2	16260626	16262950	-	AL2G34260	AL2G34260.t1	1043	1043	294	240	214	214	4	4	512	458
2	16262954	16265041	FUT3	AL2G34270	AL2G34270.t1	1905	1913	2	134	344	344	4	4	350	482
2	16278536	16280560	MYB95	AL2G34280	AL2G34280.t1	1154	1157	646	2380	760	764	0	0	1406	3144
2	16285028	16287301	-	AL2G34290	AL2G34290.t1	1160	1160	2	0	4	4	0	0	6	4
2	16289186	16290888	-	AL2G34300	AL2G34300.t1	905	905	0	0	16	16	0	0	16	16
2	16294816	16296490	-	AL2G34310	AL2G34310.t1	1675	1671	490	440	6098	6066	24	24	6612	6530
2	16296493	16297391	-	AL2G34320	AL2G34320.t1	900	898	612	434	128	128	0	0	740	562
2	16299526	16300199	-	AL2G34330	AL2G34330.t1	487	487	28	52	300	300	0	0	328	352
2	16300497	16302351	-	AL2G34340	AL2G34340.t1	1353	1347	60	56	234	234	0	0	294	290
2	16306506	16308380	-	AL2G34350	AL2G34350.t1	1666	1663	6140	5238	9880	9900	20	26	16040	15164
2	16308407	16309791	-	AL2G34360	AL2G34360.t1	1123	1123	0	0	24	24	0	0	24	24
2	16308407	16309791	-	AL2G34360	AL2G34360.t1	1123	1123	0	0	24	24	0	0	24	24
2	16310092	16312161	-	AL2G34370	AL2G34370.t1	1482	1481	14	6	98	98	0	0	112	104
2	16313460	16314131	ATBS1	AL2G34380	AL2G34380.t1	581	585	0	0	0	0	0	0	0	0
2	16322846	16325276	-	AL2G34390	AL2G34390.t1	1853	1853	440	392	1986	1986	0	0	2426	2378
2	16325478	16326871	ATHVA22A	AL2G34400	AL2G34400.t1	821	821	0	0	0	0	3664	3664	3664	3664
2	16325478	16326871	ATHVA22A	AL2G34400	AL2G34400.t2	912	912	0	0	104	104	3664	3664	3768	3768
2	16327154	16329731	-	AL2G34410	AL2G34410.t1	1256	1255	26	0	332	178	656	656	1014	834
2	16327154	16329731	-	AL2G34410	AL2G34410.t2	1259	1255	68	0	332	178	656	656	1056	834
2	16330046	16331784	CYP98A8	AL2G34420	AL2G34420.t1	1739	1735	4	0	12	12	0	0	16	12
2	16333186	16334730	CYP98A9	AL2G34440	AL2G34440.t1	1545	1545	12	0	2	2	0	0	14	2
2	16333186	16334730	NRP1	AL2G34440	AL2G34440.t1	1545	1545	12	0	2	2	0	0	14	2
2	16334737	16337201	NRP1	AL2G34450	AL2G34450.t1	1134	1134	1068	602	3670	3702	32	32	4770	4336
2	16337696	16340689	-	AL2G34470	AL2G34470.t1	2994	2989	38	50	2	2	0	0	40	52
2	16340819	16341921	ATGSTU10	AL2G34480	AL2G34480.t1	1025	997	26	52	10	10	0	0	36	62
2	16342111	16345211	-	AL2G34490	AL2G34490.t1	3101	3100	44	56	12	12	0	0	56	68
2	16348156	16348894	-	AL2G34510	AL2G34510.t1	739	739	6	0	2	2	0	0	8	2
2	16348976	16353370	-	AL2G34520	AL2G34520.t1	3458	3455	506	172	1282	1282	0	0	1788	1454
2	16369819	16371961	ATY13	AL2G34540	AL2G34540.t1	1549	1543	18	20	416	416	8	8	442	444
2	16376915	16377524	MIF1	AL2G34550	AL2G34550.t1	610	610	50	52	16	16	4	4	70	72
2	16386009	16386793	-	AL2G34560	AL2G34560.t1	605	605	0	24	1016	1016	0	0	1016	1040
2	16387069	16388975	-	AL2G34570	AL2G34570.t1	1824	1824	4	8	454	454	0	0	458	462
2	16388980	16392404	IQD31	AL2G34580	AL2G34580.t1	2151	2153	1692	1570	5526	5526	0	0	7218	7096
2	16393529	16395543	NUZ	AL2G34590	AL2G34590.t1	1197	1197	4	4	194	194	0	0	198	198
2	16405309	16409039	EDS16	AL2G34600	AL2G34600.t1	1924	1924	152	104	246	242	0	0	398	346
2	16411219	16414802	QKY	AL2G34610	AL2G34610.t1	3609	3602	1182	1460	754	754	0	0	1936	2214
2	16415029	16416184	-	AL2G34620	AL2G34620.t1	798	797	118	116	3434	3430	0	0	3552	3546
2	16416219	16418884	-	AL2G34630	AL2G34630.t1	2028	2029	168	204	266	270	0	0	434	474
2	16416219	16418884	CPK30	AL2G34630	AL2G34630.t1	2028	2029	168	204	266	270	0	0	434	474
2	16423479	16427293	-	AL2G34640	AL2G34640.t1	3387	3423	80	84	588	588	0	0	668	672
2	16427335	16432724	-	AL2G34650	AL2G34650.t1	3974	3974	0	0	2	2	0	0	2	2
2	16434079	16436387	-	AL2G34660	AL2G34660.t1	1944	1934	52	46	242	242	0	0	294	288
2	16437079	16440153	-	AL2G34670	AL2G34670.t1	2342	2342	28	38	1192	1192	0	0	1220	1230
2	16440155	16443384	-	AL2G34680	AL2G34680.t1	2461	2459	222	214	1284	1284	0	0	1506	1498
2	16446619	16451355	BOR5	AL2G34690	AL2G34690.t1	2531	2537	0	0	16	16	4	4	20	20
2	16451542	16452384	-	AL2G34700	AL2G34700.t1	843	843	0	0	0	0	0	0	0	0
2	16453082	16455214	-	AL2G34710	AL2G34710.t1	2038	2037	0	0	0	0	0	0	0	0
2	16455657	16457184	-	AL2G34720	AL2G34720.t1	1194	1191	1376	1266	1302	1302	0	0	2678	2568
2	16458657	16462404	PTAC2	AL2G34730	AL2G34730.t1	3261	3262	128	278	966	966	4	4	1098	1248
2	16458657	16462404	-	AL2G34730	AL2G34730.t1	3261	3262	128	278	966	966	4	4	1098	1248
2	16463229	16465974	-	AL2G34740	AL2G34740.t1	1577	1578	224	214	162	162	0	0	386	376
2	16467899	16469389	-	AL2G34750	AL2G34750.t1	1162	1162	28	12	38	38	0	0	66	50
2	16470289	16472004	-	AL2G34760	AL2G34760.t1	1176	1168	396	344	126	130	0	0	522	474
2	16470289	16472004	NDH-O	AL2G34760	AL2G34760.t1	1176	1168	396	344	126	130	0	0	522	474
2	16472333	16473754	ARR15	AL2G34770	AL2G34770.t1	957	988	108	260	466	466	4	4	578	730
2	16474409	16476323	OTP43	AL2G34780	AL2G34780.t1	1919	1915	74	170	112	112	0	0	186	282
2	16476339	16479534	-	AL2G34790	AL2G34790.t1	1791	1782	938	1018	1576	1576	0	0	2514	2594
2	16479865	16483624	ALDH10A8	AL2G34800	AL2G34800.t1	1783	1784	1210	1134	3572	3580	0	0	4782	4714
2	16484199	16485319	-	AL2G34810	AL2G34810.t1	1030	1027	0	0	0	0	0	0	0	0
2	16486859	16487756	ORA47	AL2G34820	AL2G34820.t1	898	899	502	216	170	166	8	8	680	390
2	16488809	16490072	-	AL2G34830	AL2G34830.t1	1108	1107	496	286	1448	1440	4	2	1948	1728
2	16491304	16493044	JAZ2	AL2G34840	AL2G34840.t1	1143	1143	2366	1672	5280	5284	0	0	7646	6956
2	16495577	16499774	FAB1	AL2G34850	AL2G34850.t1	2201	2204	192	186	4490	4490	24	24	4706	4700
2	16501189	16502674	RPS9	AL2G34860	AL2G34860.t1	890	887	1192	868	2500	2492	10	16	3702	3376
2	16503559	16504514	-	AL2G34870	AL2G34870.t1	803	803	0	0	0	0	0	0	0	0
2	16506719	16508013	-	AL2G34880	AL2G34880.t1	1206	1185	20	10	28	28	0	0	48	38
2	16508089	16513164	ARC3	AL2G34890	AL2G34890.t1	2445	2436	230	398	600	600	2	2	832	1000
2	16514849	16517386	LPAT4	AL2G34900	AL2G34900.t1	1374	1374	82	90	138	138	0	0	220	228
2	16518409	16519456	ATLP-3	AL2G34910	AL2G34910.t1	913	913	0	2	8	8	0	0	8	10
2	16529334	16530034	-	AL2G34920	AL2G34920.t1	618	618	2	2	4	4	0	0	6	6
2	16531859	16532988	PR5	AL2G34930	AL2G34930.t1	977	977	2308	1538	4638	4638	0	0	6946	6176
2	16534709	16535893	-	AL2G34940	AL2G34940.t1	988	988	0	0	6	6	0	0	6	6
2	16535975	16538364	-	AL2G34950	AL2G34950.t1	1137	1119	210	202	550	546	0	0	760	748
2	16542336	16544360	BZR1	AL2G34970	AL2G34970.t1	1609	1606	106	90	3248	3232	12	12	3366	3334
2	16544389	16546361	BZR1	AL2G34980	AL2G34980.t1	1250	1250	52	32	158	158	0	0	210	190
2	16547642	16550571	JAC1	AL2G34990	AL2G34990.t1	2203	2201	0	0	34	26	96	96	130	122
2	16547642	16550571	JAC1	AL2G34990	AL2G34990.t2	2191	2189	0	0	30	22	96	96	126	118
2	16550644	16552681	RRA2	AL2G35000	AL2G35000.t1	1803	1799	6	0	14	14	0	0	20	14
2	16555390	16557261	RRA1	AL2G35010	AL2G35010.t1	1422	1422	100	26	124	124	0	0	224	150
2	16558094	16558801	-	AL2G35020	AL2G35020.t1	585	588	18	12	26	26	0	0	44	38
2	16558958	16560961	CYP721A1	AL2G35030	AL2G35030.t1	1687	1686	144	96	638	638	0	0	782	734
2	16561052	16563261	-	AL2G35040	AL2G35040.t1	2207	2212	588	608	458	462	0	0	1046	1070
2	16563348	16567521	-	AL2G35050	AL2G35050.t1	2799	2804	202	172	396	396	0	0	598	568
2	16577336	16579622	-	AL2G35060	AL2G35060.t1	1480	1479	2	0	2	2	0	0	4	2
2	16579896	16581150	-	AL2G35070	AL2G35070.t1	1253	1251	10	60	14	14	4	4	28	78
2	16581206	16583579	-	AL2G35080	AL2G35080.t1	1424	1424	552	306	1350	1350	8	8	1910	1664
2	16583618	16586581	-	AL2G35090	AL2G35090.t1	1889	1889	450	354	1334	1334	44	44	1828	1732
2	16587296	16588016	-	AL2G35100	AL2G35100.t1	718	721	580	626	380	380	0	0	960	1006
2	16588251	16591371	-	AL2G35110	AL2G35110.t1	2354	2355	710	774	1972	1972	0	0	2682	2746
2	16591616	16596914	-	AL2G35120	AL2G35120.t1	2461	2460	430	524	1140	1140	0	0	1570	1664
2	16597217	16600971	-	AL2G35130	AL2G35130.t1	2061	2069	352	524	1096	1100	0	0	1448	1624
2	16604593	16605191	-	AL2G35140	AL2G35140.t1	464	464	0	0	0	0	0	0	0	0
2	16606136	16608602	-	AL2G35150	AL2G35150.t1	1639	1630	282	170	406	406	0	0	688	576
2	16613616	16615240	AtHB33	AL2G35160	AL2G35160.t1	1547	1549	820	852	4594	4590	0	0	5414	5442
2	16617118	16618221	ATRL6	AL2G35170	AL2G35170.t1	413	413	0	0	0	0	0	0	0	0
2	16623948	16625121	DHAR2	AL2G35200	AL2G35200.t1	903	880	426	410	2978	2978	0	0	3404	3388
2	16625896	16627576	-	AL2G35210	AL2G35210.t1	1223	1212	1844	54	1242	1242	0	0	3086	1296
2	16627846	16629454	-	AL2G35220	AL2G35220.t1	1263	1286	224	542	22	22	0	0	246	564
2	16629460	16631251	-	AL2G35230	AL2G35230.t1	1141	1143	104	66	4	4	0	0	108	70
2	16634546	16640215	AUL1	AL2G35240	AL2G35240.t2	4988	4991	0	0	370	228	3330	3334	3700	3562
2	16634546	16640215	OTC	AL2G35240	AL2G35240.t2	4988	4991	0	0	370	228	3330	3334	3700	3562
2	16634546	16640215	AUL1	AL2G35240	AL2G35240.t1	4991	4994	0	0	378	236	3330	3334	3708	3570
2	16634546	16640215	OTC	AL2G35240	AL2G35240.t1	4991	4994	0	0	378	236	3330	3334	3708	3570
2	16640353	16644011	OTC	AL2G35250	AL2G35250.t1	2270	2271	1092	1072	2174	2170	0	0	3266	3242
2	16640353	16644011	-	AL2G35250	AL2G35250.t1	2270	2271	1092	1072	2174	2170	0	0	3266	3242
2	16645847	16648811	-	AL2G35270	AL2G35270.t1	1566	1567	132	90	284	284	24	32	440	406
2	16648916	16649787	emb2184	AL2G35280	AL2G35280.t1	818	815	774	822	2278	2278	20	20	3072	3120
2	16652026	16653380	-	AL2G35290	AL2G35290.t1	1356	1352	32	54	16	16	0	0	48	70
2	16653697	16657131	-	AL2G35300	AL2G35300.t1	2185	2186	630	640	1580	1580	0	0	2210	2220
2	16658408	16661011	ATBBD1	AL2G35310	AL2G35310.t1	1461	1449	238	172	2408	2408	4	4	2650	2584
2	16671946	16673097	-	AL2G35330	AL2G35330.t1	1151	1149	726	928	3484	3496	4	4	4214	4428
2	16671946	16673097	AtbZIP44	AL2G35330	AL2G35330.t1	1151	1149	726	928	3484	3496	4	4	4214	4428
2	16675616	16676594	-	AL2G35340	AL2G35340.t1	838	832	94	54	250	250	4	4	348	308
2	16678286	16681256	-	AL2G35350	AL2G35350.t1	2008	2008	234	246	1692	1692	0	0	1926	1938
2	16681277	16684051	BLH3	AL2G35360	AL2G35360.t1	2031	2028	260	148	1806	1806	0	0	2066	1954
2	16687156	16689284	-	AL2G35370	AL2G35370.t1	1762	1762	64	48	1178	1178	4	4	1246	1230
2	16689376	16691323	-	AL2G35380	AL2G35380.t1	1364	1364	0	0	0	0	0	0	0	0
2	16691368	16692891	BLH11	AL2G35390	AL2G35390.t1	982	984	8	0	4	4	0	0	12	4
2	16699656	16701322	CKX5	AL2G35400	AL2G35400.t2	741	750	0	0	116	100	490	490	606	590
2	16699656	16701322	CKX5	AL2G35400	AL2G35400.t1	1046	1055	0	0	138	122	490	490	628	612
2	16701327	16704601	CKX5	AL2G35410	AL2G35410.t1	2066	2066	16	12	220	220	0	0	236	232
2	16718845	16720029	-	AL2G35430	AL2G35430.t1	1185	1187	142	132	278	278	0	0	420	410
2	16720845	16722296	ATPUP15	AL2G35440	AL2G35440.t1	1377	1376	0	0	0	0	0	0	0	0
2	16723893	16725060	-	AL2G35450	AL2G35450.t1	751	751	4	0	188	188	0	0	192	188
2	16726355	16727489	-	AL2G35460	AL2G35460.t1	943	984	34	0	0	0	0	0	34	0
2	16729675	16730854	-	AL2G35470	AL2G35470.t1	1180	1180	0	0	0	0	0	0	0	0
2	16731686	16734040	WAT1	AL2G35480	AL2G35480.t1	1718	1719	4668	2852	17738	17722	16	24	22422	20598
2	16740395	16742983	-	AL2G35490	AL2G35490.t1	2023	2023	0	0	0	0	8	8	8	8
2	16741787	16742983	-	AL2G35490	AL2G35490.t2	1055	1055	0	0	0	0	8	8	8	8
2	16745144	16746840	-	AL2G35500	AL2G35500.t1	1071	1071	158	136	1170	1170	352	352	1680	1658
2	16746230	16751400	-	AL2G35510	AL2G35510.t1	1750	1750	0	0	322	322	360	360	682	682
2	16746230	16751400	SRS5	AL2G35510	AL2G35510.t1	1750	1750	0	0	322	322	360	360	682	682
2	16774185	16775769	STH2	AL2G35520	AL2G35520.t2	1494	1491	26	34	2330	1398	2866	2878	5222	4310
2	16774185	16775769	STH2	AL2G35520	AL2G35520.t1	1239	1236	0	0	2172	1240	2866	2878	5038	4118
2	16777689	16778610	-	AL2G35530	AL2G35530.t1	922	922	48	32	88	88	0	0	136	120
2	16780029	16782220	-	AL2G35540	AL2G35540.t1	1194	1195	1264	674	2116	2116	40	40	3420	2830
2	16787675	16788359	-	AL2G35560	AL2G35560.t1	685	685	24	12	46	46	0	0	70	58
2	16798621	16799560	-	AL2G35570	AL2G35570.t1	940	947	102	140	66	66	0	0	168	206
2	16808365	16809339	-	AL2G35580	AL2G35580.t1	701	701	0	2	0	0	2	2	2	4
2	16810785	16811651	-	AL2G35590	AL2G35590.t1	609	609	0	0	2	2	2	2	4	4
2	16813721	16815470	-	AL2G35600	AL2G35600.t1	1753	1750	4	4	8	8	0	0	12	12
2	16818435	16819799	AVA-P4	AL2G35610	AL2G35610.t1	1285	1280	36	124	1396	1272	2110	2106	3542	3502
2	16818435	16819799	AVA-P4	AL2G35610	AL2G35610.t2	777	773	0	4	1388	1264	2110	2106	3498	3374
2	16821109	16824740	-	AL2G35620	AL2G35620.t1	3632	3632	156	140	270	270	0	0	426	410
2	16825845	16832899	-	AL2G35640	AL2G35640.t1	3531	3517	100	72	3260	3260	6	8	3366	3340
2	16832929	16834510	-	AL2G35650	AL2G35650.t1	818	818	226	202	322	322	0	0	548	524
2	16834856	16837270	AtGH9B7	AL2G35660	AL2G35660.t1	2001	2013	1680	1428	4930	4930	32	32	6642	6390
2	16838378	16839520	-	AL2G35670	AL2G35670.t1	716	697	500	136	768	768	0	0	1268	904
2	16839935	16841377	HVA22G	AL2G35680	AL2G35680.t1	727	726	0	6	14	14	0	0	14	20
2	16848315	16850847	-	AL2G35690	AL2G35690.t1	1608	1607	284	330	1050	1050	54	54	1388	1434
2	16853795	16854350	-	AL2G35700	AL2G35700.t1	556	556	0	0	0	0	0	0	0	0
2	16854466	16855360	-	AL2G35710	AL2G35710.t1	802	802	64	28	20	20	0	0	84	48
2	16855778	16859360	-	AL2G35720	AL2G35720.t1	2322	2329	4	14	772	1130	624	624	1400	1768
2	16855778	16859360	-	AL2G35720	AL2G35720.t2	2301	2308	0	0	736	1094	624	624	1360	1718
2	16865447	16866280	GASA1	AL2G35740	AL2G35740.t1	635	635	552	4832	5784	5784	76	76	6412	10692
2	16871128	16872987	-	AL2G35750	AL2G35750.t1	1207	1204	404	1144	838	842	0	0	1242	1986
2	16874982	16876264	-	AL2G35760	AL2G35760.t1	902	889	48	46	10	10	0	0	58	56
2	16876276	16878767	TUB1	AL2G35770	AL2G35770.t1	1695	1692	1458	1350	4130	4142	8	8	5596	5500
2	16880134	16882957	sks18	AL2G35780	AL2G35780.t1	2044	2044	0	0	0	0	0	0	0	0
2	16885012	16887139	-	AL2G35790	AL2G35790.t1	1542	1542	2252	3196	3858	3858	0	0	6110	7054
2	16887902	16889300	-	AL2G35800	AL2G35800.t1	1153	1152	36	150	176	180	0	0	212	330
2	16889407	16892847	CLV1	AL2G35810	AL2G35810.t1	3356	3359	1688	1570	1842	1842	0	0	3530	3412
2	16895872	16896594	-	AL2G35820	AL2G35820.t1	723	723	0	0	0	0	0	0	0	0
2	16900582	16901113	-	AL2G35830	AL2G35830.t1	532	532	7798	5264	120	120	0	0	7918	5384
2	16904602	16905160	LCR67	AL2G35840	AL2G35840.t1	453	457	38	68	96	96	0	0	134	164
2	16907842	16909776	ARAC5	AL2G35850	AL2G35850.t1	1102	1100	796	1080	2296	2300	0	0	3092	3380
2	16909855	16916387	VPS35B	AL2G35860	AL2G35860.t1	2845	2845	38	44	2346	2346	24	24	2408	2414
2	16916613	16918307	-	AL2G35870	AL2G35870.t1	1216	1216	0	0	2444	1628	826	824	3270	2452
2	16916613	16918307	-	AL2G35870	AL2G35870.t2	1549	1549	52	30	2850	2034	846	844	3748	2908
2	16918802	16919647	-	AL2G35880	AL2G35880.t1	770	768	0	0	2	2	0	0	2	2
2	16924912	16926896	-	AL2G35890	AL2G35890.t1	1370	1370	68	156	22	22	0	0	90	178
2	16928652	16931041	-	AL2G35900	AL2G35900.t2	1375	1375	0	0	22	100	30	30	52	130
2	16928652	16931041	-	AL2G35900	AL2G35900.t1	1381	1381	2	0	22	100	30	30	54	130
2	16935682	16937801	-	AL2G35910	AL2G35910.t1	1280	1280	0	0	2398	2398	0	0	2398	2398
2	16938222	16940126	-	AL2G35920	AL2G35920.t1	1316	1317	0	0	0	0	0	0	0	0
2	16942382	16944283	-	AL2G35930	AL2G35930.t1	1475	1475	0	0	0	0	0	0	0	0
2	16945052	16947027	EXL6	AL2G35940	AL2G35940.t1	1254	1254	0	0	0	0	0	0	0	0
2	16948332	16951342	EXL6	AL2G35950	AL2G35950.t1	1806	1806	0	0	0	0	0	0	0	0
2	16954102	16955299	-	AL2G35960	AL2G35960.t1	888	888	3630	1682	12512	12504	8	8	16150	14194
2	16955742	16957877	-	AL2G35970	AL2G35970.t1	1934	1934	270	94	106	106	0	0	376	200
2	16958111	16959077	-	AL2G35990	AL2G35990.t1	575	572	0	0	0	0	0	0	0	0
2	16961605	16963327	-	AL2G36000	AL2G36000.t1	1035	1035	100	130	434	434	0	0	534	564
2	16963463	16966267	-	AL2G36010	AL2G36010.t1	1819	1821	786	1090	4212	4212	0	0	4998	5302
2	16966503	16969207	-	AL2G36030	AL2G36030.t1	1588	1606	490	100	4950	4950	504	504	5944	5554
2	16970579	16972437	-	AL2G36040	AL2G36040.t2	1130	1122	10	6	1164	894	2030	2074	3204	2974
2	16970579	16972437	-	AL2G36040	AL2G36040.t1	1040	1032	0	0	1110	840	1998	2036	3108	2876
2	16972552	16975879	-	AL2G36050	AL2G36050.t1	1825	1826	1572	1584	3076	3080	8	6	4656	4670
2	16976402	16979278	CPK29	AL2G36060	AL2G36060.t1	1834	1849	104	114	128	128	0	0	232	242
2	16979342	16981606	CPK29	AL2G36070	AL2G36070.t1	1484	1482	210	208	98	98	0	0	308	306
2	16981613	16982507	EMB1793	AL2G36080	AL2G36080.t1	896	887	214	180	192	192	0	0	406	372
2	16983141	16983967	-	AL2G36100	AL2G36100.t1	643	659	38	150	16	16	0	0	54	166
2	16985042	16986208	-	AL2G36110	AL2G36110.t1	1168	1168	18	46	72	72	0	0	90	118
2	16986483	16988087	ATCDSP32	AL2G36120	AL2G36120.t1	1182	1182	2	268	726	726	0	0	728	994
2	16989314	16990697	SMT3	AL2G36130	AL2G36130.t1	1384	1386	80	224	148	152	0	0	228	376
2	16995899	16996757	PETE1	AL2G36140	AL2G36140.t1	859	859	0	0	3486	3486	4	4	3490	3490
2	16996848	16999437	-	AL2G36150	AL2G36150.t1	1384	1385	8	10	34	34	0	0	42	44
2	17000615	17002467	-	AL2G36160	AL2G36160.t1	1738	1734	82	288	238	238	0	0	320	526
2	17003222	17006119	ATAMY2	AL2G36170	AL2G36170.t1	1633	1629	1538	1428	2438	2442	2	2	3978	3872
2	17014392	17018216	-	AL2G36190	AL2G36190.t1	2578	2578	422	422	1872	1872	0	0	2294	2294
2	17014392	17018216	-	AL2G36190	AL2G36190.t1	2578	2578	422	422	1872	1872	0	0	2294	2294
2	17018218	17019077	-	AL2G36200	AL2G36200.t1	698	698	0	0	2	2	0	0	2	2
2	17018218	17019077	-	AL2G36200	AL2G36200.t1	698	698	0	0	2	2	0	0	2	2
2	17021687	17024377	ECH2	AL2G36210	AL2G36210.t1	1163	1163	290	204	1760	1760	0	0	2050	1964
2	17024891	17028127	sks5	AL2G36220	AL2G36220.t1	1953	1954	910	842	4340	4340	6	0	5256	5182
2	17030402	17032847	-	AL2G36230	AL2G36230.t1	1353	1362	22	6	408	408	0	0	430	414
2	17033316	17034177	ERD14	AL2G36240	AL2G36240.t2	880	922	44	26	6740	4330	20224	20286	27008	24642
2	17033316	17034177	ERD14	AL2G36240	AL2G36240.t1	791	833	2	0	6362	3952	20196	20258	26560	24210
2	17036492	17037962	-	AL2G36250	AL2G36250.t1	989	990	236	190	50	62	0	0	286	252
2	17040282	17040871	-	AL2G36260	AL2G36260.t1	590	590	0	0	0	0	0	0	0	0
2	17041052	17042581	-	AL2G36270	AL2G36270.t1	600	600	674	630	6640	6640	0	0	7314	7270
2	17042832	17043727	-	AL2G36280	AL2G36280.t1	896	893	0	0	2	2	0	0	2	2
2	17046250	17047261	-	AL2G36290	AL2G36290.t1	1012	1012	0	0	20	20	0	0	20	20
2	17048633	17049521	-	AL2G36300	AL2G36300.t1	889	889	0	0	0	0	0	0	0	0
2	17055677	17057371	-	AL2G36310	AL2G36310.t1	1057	1058	48	0	308	308	0	0	356	308
2	17059524	17060641	-	AL2G36320	AL2G36320.t1	1118	1118	4	6	2	2	0	0	6	8
2	17060241	17065751	-	AL2G36330	AL2G36330.t2	1701	1701	0	0	6	14	34	34	40	48
2	17060241	17065751	-	AL2G36330	AL2G36330.t2	1701	1701	0	0	6	14	34	34	40	48
2	17063118	17065751	-	AL2G36330	AL2G36330.t1	1504	1504	0	0	12	20	34	34	46	54
2	17063118	17065751	-	AL2G36330	AL2G36330.t1	1504	1504	0	0	12	20	34	34	46	54
2	17066926	17069797	DWA2	AL2G36340	AL2G36340.t1	1328	1328	272	376	534	534	0	0	806	910
2	17069815	17073451	DWA2	AL2G36350	AL2G36350.t1	2241	2241	386	454	1176	1176	0	0	1562	1630
2	17069815	17073451	-	AL2G36350	AL2G36350.t1	2241	2241	386	454	1176	1176	0	0	1562	1630
2	17074451	17079581	-	AL2G36360	AL2G36360.t1	2906	2906	166	164	832	832	0	0	998	996
2	17080151	17082271	-	AL2G36370	AL2G36370.t1	1781	1781	0	0	0	0	0	0	0	0
2	17082806	17085670	-	AL2G36380	AL2G36380.t1	2693	2693	0	0	0	0	0	0	0	0
2	17083336	17085670	-	AL2G36380	AL2G36380.t3	2250	2250	0	0	0	0	0	0	0	0
2	17084936	17085670	-	AL2G36380	AL2G36380.t2	650	650	0	0	0	0	0	0	0	0
2	17086016	17087669	SmD3	AL2G36390	AL2G36390.t1	789	789	0	0	1598	1598	0	0	1598	1598
2	17087675	17088481	-	AL2G36400	AL2G36400.t1	484	515	0	0	60	464	288	288	348	752
2	17087675	17088481	-	AL2G36400	AL2G36400.t2	499	530	90	324	526	930	288	288	904	1542
2	17089229	17092001	CYCB2;4	AL2G36410	AL2G36410.t1	1694	1700	146	128	588	596	0	0	734	724
2	17092746	17095906	-	AL2G36420	AL2G36420.t1	2863	2863	248	252	1308	1308	8	8	1564	1568
2	17096327	17098311	GONST3	AL2G36440	AL2G36440.t1	1779	1779	168	188	1162	1162	0	0	1330	1350
2	17109196	17112506	-	AL2G36450	AL2G36450.t1	2769	2768	8	144	902	906	0	0	910	1050
2	17112656	17116151	-	AL2G36460	AL2G36460.t1	1854	1849	26	20	696	696	4	4	726	720
2	17119143	17121251	-	AL2G36470	AL2G36470.t1	1658	1659	0	0	0	0	0	0	0	0
2	17121598	17125171	-	AL2G36480	AL2G36480.t2	2103	2103	0	0	304	368	542	542	846	910
2	17121598	17125171	-	AL2G36480	AL2G36480.t1	2094	2094	0	0	304	368	542	542	846	910
2	17126046	17129160	-	AL2G36490	AL2G36490.t1	2680	2696	52	42	864	864	0	0	916	906
2	17129162	17132241	-	AL2G36500	AL2G36500.t1	2028	2028	2	248	5070	5070	4	4	5076	5322
2	17129162	17132241	-	AL2G36500	AL2G36500.t1	2028	2028	2	248	5070	5070	4	4	5076	5322
2	17132456	17134288	-	AL2G36510	AL2G36510.t1	674	674	156	108	180	188	0	0	336	296
2	17140916	17141637	ATL8	AL2G36520	AL2G36520.t1	722	722	256	112	526	526	0	0	782	638
2	17144621	17146741	CUC3	AL2G36530	AL2G36530.t1	1279	1279	0	0	74	74	0	0	74	74
2	17149940	17151381	-	AL2G36540	AL2G36540.t1	1442	1442	0	0	6	6	0	0	6	6
2	17157806	17162774	-	AL2G36550	AL2G36550.t1	4176	4180	0	0	0	0	0	0	0	0
2	17163043	17168591	PHT1;9	AL2G36560	AL2G36560.t1	1682	1682	6	0	20	20	0	0	26	20
2	17168743	17170351	-	AL2G36570	AL2G36570.t1	767	767	74	96	1274	1274	0	0	1348	1370
2	17170846	17173105	-	AL2G36580	AL2G36580.t1	1550	1550	14	44	134	134	0	0	148	178
2	17173376	17175499	-	AL2G36590	AL2G36590.t1	1386	1386	24	20	1258	1258	0	0	1282	1278
2	17173376	17175499	-	AL2G36590	AL2G36590.t1	1386	1386	24	20	1258	1258	0	0	1282	1278
2	17175505	17177981	-	AL2G36600	AL2G36600.t1	1611	1612	122	102	684	684	12	12	818	798
